"","clm","veh_value","exposure","veh_body","veh_age","gender","area","agecat"
"448",0,2.85,0.5256673511,"UTE",2,"M","A",1
"449",0,1.61,0.2792607803,"HBACK",2,"F","F",1
"450",0,2.234,0.8514715948,"SEDAN",1,"F","D",6
"451",0,1.39,0.9117043121,"HBACK",3,"M","B",5
"452",0,0.43,0.0930869268,"HBACK",4,"F","A",6
"453",0,1.24,0.1779603012,"SEDAN",3,"F","D",5
"454",0,2.47,0.372347707,"SEDAN",1,"F","A",5
"455",0,1.6,0.9089664613,"SEDAN",2,"F","B",5
"456",0,2.15,0.9089664613,"UTE",3,"M","D",6
"457",1,1.98,0.9117043121,"STNWG",4,"M","C",6
"458",0,0.48,0.9089664613,"SEDAN",4,"F","C",2
"459",1,3.3,0.9062286105,"STNWG",2,"M","A",5
"460",0,1.49,0.9089664613,"SEDAN",3,"M","E",6
"461",0,1.55,0.6598220397,"HDTOP",4,"M","C",6
"462",0,6.18,0.0273785079,"CONVT",4,"M","A",4
"463",1,0.62,0.9089664613,"STNWG",4,"M","C",6
"464",0,1.3,0.2245037645,"HBACK",2,"F","A",2
"465",0,1.77,0.0876112252,"HBACK",3,"M","B",6
"466",0,6.56,0.9089664613,"STNWG",1,"F","E",5
"467",0,1.85,0.9062286105,"SEDAN",2,"M","B",5
"468",0,1.05,0.9062286105,"HBACK",2,"F","E",6
"469",0,0.91,0.9117043121,"SEDAN",4,"F","F",5
"470",0,1.51,0.9117043121,"STNWG",4,"M","B",4
"471",0,1.46,0.2217659138,"HBACK",1,"F","A",1
"472",0,5.08,0.0848733744,"HDTOP",1,"M","E",4
"473",0,4.09,0.9062286105,"STNWG",2,"M","B",4
"474",0,0.44,0.0930869268,"SEDAN",4,"M","D",5
"475",0,4.11,0.8952772074,"STNWG",3,"F","C",3
"476",0,3.1,0.9993155373,"STNWG",3,"M","D",4
"477",0,2.16,0.9062286105,"SEDAN",1,"F","A",4
"478",0,1.7,0.4818617385,"SEDAN",2,"F","F",6
"479",0,0.6,0.0930869268,"SEDAN",4,"F","A",6
"480",0,0.86,0.9062286105,"SEDAN",4,"M","E",4
"481",0,2.54,0.9089664613,"STNWG",3,"M","B",4
"482",0,2.2,0.9117043121,"SEDAN",2,"M","D",6
"483",0,0.78,0.2792607803,"HBACK",4,"F","C",4
"484",0,1.63,0.8898015058,"STNWG",4,"M","C",4
"485",0,3,0.0027378508,"HDTOP",1,"M","B",1
"486",0,0.89,0.0958247775,"SEDAN",4,"F","E",2
"487",0,0.9,0.9117043121,"HBACK",4,"M","A",5
"488",0,3.96,0.2245037645,"STNWG",2,"M","E",2
"489",0,0.95,0.0273785079,"SEDAN",3,"F","A",2
"490",0,1.74,0.9062286105,"HBACK",2,"F","B",3
"491",0,1.89,0.9117043121,"UTE",3,"M","E",5
"492",0,1.51,0.9993155373,"HBACK",3,"F","C",4
"493",0,1.64,0.8925393566,"SEDAN",2,"M","B",6
"494",0,1.74,0.9062286105,"SEDAN",2,"F","A",6
"495",0,0.54,0.9117043121,"SEDAN",4,"F","D",6
"496",0,1.2,0.9117043121,"SEDAN",3,"F","A",4
"497",0,1.29,0.9089664613,"SEDAN",3,"M","D",6
"498",0,1.92,0.9062286105,"HDTOP",4,"M","A",1
"499",0,4.18,0.848733744,"STNWG",2,"F","A",5
"500",0,1.74,0.0930869268,"HBACK",2,"M","A",4
"501",0,0.39,0.9089664613,"HBACK",4,"F","C",5
"502",0,1.89,0.9089664613,"PANVN",2,"M","C",5
"503",0,0.37,0.848733744,"HBACK",4,"F","B",5
"504",0,1.6835,0.5749486653,"HBACK",1,"M","E",1
"505",0,1.6,0.9117043121,"SEDAN",3,"F","A",4
"506",0,4.09,0.9117043121,"STNWG",2,"F","F",3
"507",0,0.84,0.9062286105,"SEDAN",3,"M","A",3
"508",0,1.39,0.6078028747,"STNWG",4,"F","D",4
"509",0,1.03,0.9089664613,"HBACK",4,"F","B",4
"510",0,1.29,0.0876112252,"SEDAN",3,"F","A",2
"511",0,0.62,0.9089664613,"STNWG",4,"M","B",3
"512",0,0.99,0.9993155373,"TRUCK",4,"M","C",5
"513",0,1.76,0.5420944559,"SEDAN",2,"F","C",6
"514",0,2.91,0.6598220397,"STNWG",1,"M","B",5
"515",0,0.84,0.2245037645,"SEDAN",3,"F","C",3
"516",0,4.3,0.3422313484,"STNWG",3,"M","A",4
"517",0,1.24,0.9089664613,"HBACK",3,"F","B",3
"518",0,0.41,0.9089664613,"SEDAN",4,"M","B",3
"519",0,1.37,0.0985626283,"HBACK",1,"F","A",3
"520",0,1.57,0.1177275838,"HBACK",2,"F","C",4
"521",0,1.71,0.4544832307,"STNWG",3,"M","D",6
"522",0,1.28,0.9117043121,"STNWG",3,"F","C",4
"523",0,0.89,0.720054757,"SEDAN",3,"F","D",5
"524",0,2.44,0.9993155373,"SEDAN",1,"M","A",4
"525",0,1.45,0.3367556468,"SEDAN",3,"F","B",5
"526",0,0.39,0.9117043121,"SEDAN",4,"M","E",5
"527",0,1.07,0.0958247775,"HBACK",3,"M","A",1
"528",0,2.389,0.0410677618,"HBACK",1,"M","B",3
"529",0,0.8,0.9089664613,"PANVN",4,"F","B",4
"530",0,0.78,0.3039014374,"STNWG",4,"F","A",4
"531",0,0.6,0.0684462697,"HBACK",4,"M","B",4
"532",0,0.6,0.0930869268,"SEDAN",4,"M","A",6
"533",0,1.67,0.9089664613,"STNWG",4,"M","B",5
"534",0,1.9,0.0876112252,"STNWG",2,"M","C",5
"535",0,2.33,0.643394935,"SEDAN",1,"F","A",3
"536",0,1.43,0.9062286105,"SEDAN",3,"F","B",5
"537",0,0.41,0.9062286105,"HBACK",4,"F","B",2
"538",0,1.3,0.1724845996,"HBACK",2,"F","C",5
"539",0,4.09,0.8076659822,"UTE",1,"F","C",5
"540",0,0.82,0.9117043121,"HBACK",3,"M","C",4
"541",0,1.51,0.9117043121,"HBACK",3,"M","D",3
"542",0,0.8,0.1697467488,"HBACK",3,"M","C",3
"543",0,2.51,0.4654346338,"HBACK",1,"M","C",4
"544",0,1.57,0.9117043121,"HBACK",2,"F","A",4
"545",0,0.57,0.9089664613,"PANVN",4,"F","C",1
"546",0,0.51,0.9062286105,"HBACK",4,"M","B",6
"547",0,0.73,0.4572210814,"SEDAN",4,"F","B",2
"548",0,0.72,0.5256673511,"HBACK",3,"F","A",3
"549",0,0.39,0.9062286105,"SEDAN",4,"M","B",6
"550",0,3.4,0.5256673511,"STNWG",2,"M","C",3
"551",0,0.92,0.7529089665,"SEDAN",4,"F","E",5
"552",0,2.234,0.5256673511,"SEDAN",1,"F","C",1
"553",0,1.67,0.2245037645,"HDTOP",4,"M","F",3
"554",0,2.94,0.1943874059,"SEDAN",1,"M","B",4
"555",0,0.41,0.9062286105,"STNWG",4,"M","B",3
"556",0,1.85,0.9062286105,"SEDAN",2,"M","B",6
"557",0,0.71,0.2354551677,"HBACK",4,"F","D",2
"558",0,0.82,0.9117043121,"HBACK",4,"F","A",3
"559",0,3.14,0.9117043121,"STNWG",3,"M","A",4
"560",0,2.05,0.9117043121,"STNWG",3,"F","B",4
"561",0,1.54,0.9117043121,"SEDAN",2,"F","C",1
"562",0,2.39,0.9089664613,"STNWG",3,"F","C",3
"563",0,0.99,0.9062286105,"SEDAN",3,"F","E",5
"564",0,1.06,0.9062286105,"HBACK",3,"F","A",4
"565",0,2.77,0.7857631759,"STNWG",3,"F","C",5
"566",1,2.64,0.5256673511,"UTE",2,"F","C",1
"567",0,1.29,0.9062286105,"SEDAN",3,"M","D",5
"568",0,2.01,0.9062286105,"SEDAN",2,"F","D",3
"569",0,1.48,0.9062286105,"SEDAN",2,"F","E",6
"570",0,1.51,0.1040383299,"STNWG",4,"F","B",4
"571",0,1.06,0.9062286105,"STNWG",3,"M","B",3
"572",1,7.199,0.9993155373,"STNWG",1,"F","C",1
"573",0,1.03,0.9117043121,"HBACK",4,"F","C",4
"574",0,0.31,0.3422313484,"HBACK",4,"F","C",5
"575",0,2.81,0.9089664613,"STNWG",2,"F","A",4
"576",0,1.3,0.9089664613,"SEDAN",3,"M","C",3
"577",0,4.31,0.7446954141,"STNWG",2,"F","F",2
"578",0,1.96,0.9089664613,"SEDAN",2,"F","B",3
"579",0,0.73,0.1232032854,"SEDAN",4,"F","E",4
"580",0,1.73,0.9993155373,"HBACK",1,"F","C",5
"581",0,1.36,0.9062286105,"SEDAN",3,"M","B",3
"582",0,1.87,0.9993155373,"SEDAN",2,"F","A",4
"583",1,1.65,0.0876112252,"STNWG",4,"M","C",5
"584",0,1.43,0.2464065708,"UTE",3,"M","A",2
"585",0,6.51,0.2464065708,"STNWG",1,"M","A",3
"586",1,0.51,0.9117043121,"HBACK",4,"F","B",6
"587",0,0.5,0.9062286105,"HBACK",4,"M","A",6
"588",0,1.02,0.9117043121,"HBACK",3,"F","B",5
"589",0,0.58,0.9117043121,"SEDAN",4,"M","C",4
"590",0,2.29,0.0684462697,"SEDAN",1,"M","C",4
"591",0,2.32,0.1478439425,"STNWG",3,"M","C",6
"592",0,0.69,0.1478439425,"PANVN",4,"M","A",6
"593",0,4.23,0.2217659138,"STNWG",1,"F","A",2
"594",0,3.3,0.1259411362,"SEDAN",1,"M","D",6
"595",0,1.76,0.1478439425,"UTE",2,"M","D",5
"596",0,3.4,0.3093771389,"STNWG",2,"M","A",4
"597",0,1.01,0.0930869268,"STNWG",4,"F","C",3
"598",0,0.54,0.2984257358,"HBACK",4,"M","C",2
"599",0,0.39,0.9062286105,"SEDAN",4,"F","B",2
"600",0,0.84,0.9062286105,"SEDAN",4,"M","A",3
"601",0,1.29,0.052019165,"SEDAN",3,"M","B",3
"602",0,2.92,0.0930869268,"STNWG",2,"F","A",5
"603",0,2.98,0.9089664613,"UTE",1,"M","E",3
"604",1,1.749,0.4134154689,"HBACK",1,"F","A",2
"605",0,0.97,0.1478439425,"SEDAN",3,"F","A",5
"606",0,1.23,0.9117043121,"SEDAN",4,"F","B",6
"607",0,0.67,0.1478439425,"HBACK",3,"M","C",2
"608",0,0.69,0.1478439425,"SEDAN",4,"F","D",6
"609",0,0.84,0.925393566,"HBACK",4,"F","A",4
"610",0,1.32,0.1478439425,"STNWG",4,"F","D",6
"611",0,3.57,0.9089664613,"UTE",2,"M","E",6
"612",0,2.97,0.9089664613,"SEDAN",1,"F","C",6
"613",0,6.64,0.0054757016,"STNWG",1,"M","A",3
"614",0,0.31,0.2245037645,"HBACK",4,"M","D",5
"615",0,0.44,0.9089664613,"STNWG",4,"M","B",3
"616",0,0.91,0.8514715948,"HBACK",3,"F","A",3
"617",0,0.43,0.5639972621,"HBACK",4,"M","C",4
"618",0,0.82,0.2245037645,"UTE",4,"M","E",1
"619",0,1.2,0.090349076,"HBACK",2,"M","C",4
"620",0,1.15,0.3394934976,"STNWG",4,"F","B",3
"621",0,1.11,0.1478439425,"SEDAN",4,"F","C",4
"622",0,1.51,0.9089664613,"STNWG",4,"M","E",1
"623",0,1.36,0.925393566,"STNWG",4,"M","B",4
"624",0,1.02,0.2245037645,"PANVN",4,"M","C",4
"625",0,1.71,0.1478439425,"SEDAN",2,"M","A",6
"626",0,0.84,0.9062286105,"SEDAN",3,"M","C",6
"627",0,0.45,0.1478439425,"SEDAN",4,"M","C",5
"628",0,0.98,0.9062286105,"SEDAN",3,"M","A",6
"629",0,2.23,0.1478439425,"HBACK",1,"M","A",6
"630",0,1.22,0.1478439425,"STNWG",4,"M","A",5
"631",0,2.42,0.1478439425,"STNWG",3,"F","A",3
"632",0,1.45,0.1806981519,"STNWG",4,"M","C",2
"633",0,2.1,0.0273785079,"TRUCK",2,"F","F",4
"634",0,1.03,0.1478439425,"STNWG",3,"F","A",5
"635",0,1.64,0.0273785079,"STNWG",4,"F","C",4
"636",0,1.63,0.5256673511,"HBACK",2,"M","C",4
"637",0,1.15,0.9062286105,"STNWG",3,"M","D",5
"638",0,1.35,0.0930869268,"STNWG",4,"M","C",4
"639",0,0.85,0.1478439425,"SEDAN",3,"F","A",6
"640",0,2.09,0.1478439425,"STNWG",3,"F","F",5
"641",0,1.45,0.1478439425,"UTE",4,"M","D",5
"642",0,1.29,0.1478439425,"SEDAN",3,"F","A",5
"643",0,1.54,0.7529089665,"SEDAN",3,"F","B",4
"644",0,1.4,0.9171800137,"SEDAN",3,"F","D",4
"645",0,1.95,0.9089664613,"SEDAN",1,"F","B",4
"646",0,0.8,0.1478439425,"UTE",4,"M","D",4
"647",0,1.63,0.2546201232,"HDTOP",3,"F","C",3
"648",0,1.51,0.090349076,"SEDAN",3,"F","C",4
"649",0,1.16,0.9117043121,"STNWG",4,"M","A",3
"650",0,3.46,0.2381930185,"SEDAN",2,"M","C",4
"651",0,1.09,0.5174537988,"STNWG",4,"F","E",4
"652",0,1.64,0.0109514031,"SEDAN",2,"F","A",5
"653",0,1.88,0.090349076,"STNWG",3,"F","D",2
"654",0,1.16,0.0876112252,"MIBUS",4,"F","A",3
"655",0,3.23,0.9117043121,"STNWG",3,"F","B",3
"656",0,1.16,0.8514715948,"UTE",4,"M","A",2
"657",0,0.72,0.9117043121,"HBACK",4,"F","A",5
"658",0,1.65,0.9034907598,"STNWG",4,"M","C",3
"659",0,1.97,0.0164271047,"SEDAN",2,"F","A",4
"660",0,1.32,0.1478439425,"STNWG",4,"F","D",2
"661",0,4.28,0.7529089665,"STNWG",1,"M","A",3
"662",0,1.17,0.2245037645,"STNWG",4,"M","E",1
"663",0,1.64,0.925393566,"SEDAN",2,"M","C",4
"664",1,2.39,0.9089664613,"HDTOP",2,"M","C",4
"665",0,1.28,0.9117043121,"STNWG",4,"F","F",3
"666",0,0.45,0.3449691992,"SEDAN",4,"M","B",6
"667",0,0.44,0.9089664613,"STNWG",4,"F","B",5
"668",0,0.97,0.1478439425,"SEDAN",3,"F","C",4
"669",0,2.5,0.7529089665,"SEDAN",1,"M","A",3
"670",0,2.81,0.9089664613,"STNWG",3,"M","C",4
"671",1,3.59,0.8843258042,"SEDAN",4,"F","A",4
"672",0,1.57,0.1478439425,"HDTOP",4,"M","C",5
"673",0,1.49,0.9062286105,"SEDAN",3,"F","E",4
"674",0,0.77,0.1478439425,"SEDAN",4,"F","C",5
"675",0,1.76,0.090349076,"HBACK",2,"M","D",5
"676",0,2.27,0.0219028063,"SEDAN",2,"F","C",6
"677",0,1.72,0.1478439425,"SEDAN",2,"M","A",5
"678",0,1.76,0.7392197125,"HDTOP",3,"F","B",4
"679",0,3.57,0.9089664613,"UTE",2,"M","E",5
"680",0,0.73,0.9062286105,"SEDAN",4,"M","C",5
"681",0,0.4,0.9117043121,"SEDAN",4,"F","C",4
"682",0,1.46,0.720054757,"MIBUS",3,"F","B",2
"683",0,3.48,0.4435318275,"SEDAN",1,"F","B",3
"684",0,1.43,0.9062286105,"HDTOP",4,"M","D",2
"685",0,0.78,0.2354551677,"HBACK",3,"F","C",3
"686",0,1.29,0.8514715948,"SEDAN",3,"F","C",2
"687",0,1.36,0.9062286105,"TRUCK",3,"M","D",4
"688",0,2.01,0.8569472964,"SEDAN",1,"F","F",5
"689",0,1.01,0.0930869268,"STNWG",4,"F","C",6
"690",0,0.88,0.9062286105,"HBACK",3,"F","C",4
"691",0,1.39,0.3422313484,"HBACK",3,"M","C",4
"692",0,1.36,0.925393566,"HBACK",2,"F","A",4
"693",0,2.52,0.3230663929,"STNWG",3,"F","C",1
"694",0,3.02,0.9062286105,"STNWG",3,"M","B",5
"695",0,1.83,0.5448323066,"STNWG",4,"M","B",3
"696",0,0.73,0.9062286105,"SEDAN",4,"M","B",3
"697",0,0.62,0.1478439425,"SEDAN",4,"F","A",5
"698",0,1.54,0.2381930185,"SEDAN",1,"F","A",1
"699",0,2.12,0.9062286105,"STNWG",3,"F","B",3
"700",0,1.06,0.9062286105,"HBACK",3,"F","B",5
"701",0,0.44,0.9226557153,"SEDAN",4,"M","A",4
"702",1,1.11,0.9062286105,"HBACK",3,"F","A",6
"703",0,1.36,0.9062286105,"STNWG",4,"M","B",2
"704",0,3.04,0.9993155373,"TRUCK",3,"M","E",4
"705",0,3.43,0.2245037645,"UTE",1,"F","C",1
"706",0,2.23,0.7310061602,"HBACK",1,"F","B",3
"707",0,1.23,0.8514715948,"HBACK",2,"M","C",5
"708",0,0.71,0.1478439425,"HBACK",3,"M","C",4
"709",0,1.08,0.8514715948,"SEDAN",3,"F","D",6
"710",0,2,0.9062286105,"HBACK",2,"F","A",4
"711",0,1.64,0.2464065708,"STNWG",4,"M","F",4
"712",0,2.76,0.9062286105,"STNWG",1,"F","C",5
"713",0,1.55,0.1478439425,"HDTOP",3,"M","A",5
"714",0,0.96,0.1423682409,"STNWG",3,"M","C",5
"715",0,4.9,0.1533196441,"SEDAN",1,"F","B",5
"716",0,1.74,0.090349076,"HBACK",2,"F","E",1
"717",0,2.14,0.0273785079,"STNWG",3,"M","B",3
"718",0,1.92,0.1478439425,"SEDAN",1,"F","C",4
"719",0,1.45,0.9993155373,"TRUCK",4,"F","C",2
"720",0,0.6,0.1478439425,"STNWG",4,"F","D",3
"721",0,4.349,0.5092402464,"UTE",1,"M","A",5
"722",0,2.65,0.1478439425,"SEDAN",1,"F","D",4
"723",0,3.08,0.1478439425,"STNWG",3,"M","D",4
"724",0,0.9,0.5256673511,"HBACK",3,"M","A",2
"725",0,1.53,0.1478439425,"SEDAN",2,"M","A",6
"726",0,0.44,0.8514715948,"UTE",4,"M","D",2
"727",0,1.72,0.5256673511,"STNWG",3,"M","C",2
"728",0,0.67,0.1478439425,"STNWG",4,"F","A",2
"729",0,1.1,0.0930869268,"SEDAN",4,"M","B",4
"730",0,0.85,0.9117043121,"HBACK",3,"M","C",4
"731",0,0.54,0.0574948665,"HBACK",4,"F","B",5
"732",1,1.14,0.9117043121,"SEDAN",3,"F","C",4
"733",0,1.71,0.1478439425,"SEDAN",2,"F","C",5
"734",0,1.29,0.9117043121,"SEDAN",3,"F","B",2
"735",0,1.21,0.0876112252,"HBACK",3,"F","C",5
"736",0,0.41,0.9089664613,"HBACK",4,"F","B",4
"737",0,0.93,0.9034907598,"HBACK",3,"F","A",4
"738",0,1.8,0.1204654346,"SEDAN",1,"F","C",3
"739",0,1.97,0.334017796,"STNWG",2,"F","A",2
"740",0,1.61,0.295687885,"STNWG",4,"M","C",4
"741",0,2.52,0.9993155373,"TRUCK",3,"M","E",2
"742",0,1.48,0.5229295003,"HBACK",1,"M","A",5
"743",0,1.1,0.1478439425,"STNWG",3,"M","F",2
"744",0,3.64,0.3175906913,"STNWG",2,"F","F",2
"745",0,3.72,0.1478439425,"STNWG",2,"F","D",4
"746",0,1.52,0.9117043121,"SEDAN",2,"F","B",4
"747",0,0.39,0.1478439425,"UTE",4,"F","A",3
"748",0,5.61,0.1341546886,"COUPE",1,"F","B",3
"749",0,4,0.9993155373,"STNWG",3,"M","C",4
"750",0,0.62,0.9117043121,"STNWG",4,"F","B",6
"751",0,2.44,0.090349076,"STNWG",3,"F","A",3
"752",0,0.73,0.9089664613,"SEDAN",4,"M","A",6
"753",0,0.82,0.476386037,"UTE",4,"M","C",2
"754",0,3.39,0.219028063,"STNWG",2,"M","C",2
"755",0,1.57,0.2245037645,"SEDAN",2,"F","D",5
"756",0,3.17,0.0027378508,"UTE",1,"M","B",1
"757",0,1.48,0.9089664613,"HBACK",2,"M","C",3
"758",0,1.17,0.5256673511,"SEDAN",2,"M","E",5
"759",1,1.64,0.9089664613,"HBACK",2,"F","C",4
"760",0,0.79,0.9089664613,"UTE",4,"F","B",5
"761",0,4.229,0.7227926078,"UTE",1,"F","B",1
"762",0,1.56,0.9089664613,"UTE",3,"M","E",5
"763",0,1.96,0.090349076,"HBACK",3,"M","E",2
"764",0,1.62,0.9089664613,"SEDAN",3,"M","D",4
"765",0,4.11,0.2464065708,"TRUCK",1,"M","E",2
"766",0,2.97,0.2245037645,"STNWG",1,"F","C",1
"767",0,1.85,0.9062286105,"STNWG",4,"F","C",5
"768",0,1.77,0.2245037645,"STNWG",3,"F","D",2
"769",0,2.12,0.4216290212,"STNWG",2,"M","A",2
"770",0,1.39,0.5256673511,"UTE",3,"F","E",2
"771",0,2.54,0.2245037645,"STNWG",3,"F","A",3
"772",0,1.95,0.0739219713,"SEDAN",1,"F","A",5
"773",0,1.29,0.0930869268,"STNWG",4,"M","C",2
"774",0,1.13,0.0930869268,"STNWG",4,"F","B",5
"775",0,2.6065,0.0465434634,"UTE",2,"M","C",5
"776",0,0.39,0.9062286105,"SEDAN",4,"F","A",6
"777",0,2.96,0.0930869268,"STNWG",3,"M","E",6
"778",0,0.6,0.090349076,"HBACK",4,"M","C",5
"779",0,1.73,0.9062286105,"HBACK",2,"F","C",5
"780",0,2.099,0.9993155373,"HBACK",1,"M","C",4
"781",0,4.78,0.9117043121,"STNWG",2,"F","F",2
"782",0,1.78,0.9062286105,"SEDAN",2,"F","C",5
"783",0,2.44,0.9034907598,"SEDAN",1,"F","A",4
"784",0,4.17,0.7337440109,"STNWG",2,"F","F",2
"785",0,0.3,0.925393566,"HBACK",4,"F","A",4
"786",0,0.95,0.9089664613,"SEDAN",4,"F","C",4
"787",1,2.35,0.9034907598,"SEDAN",2,"M","C",2
"788",0,1.45,0.5256673511,"STNWG",2,"F","C",3
"789",0,1.25,0.0739219713,"SEDAN",4,"F","C",4
"790",0,1.43,0.9062286105,"SEDAN",3,"M","B",2
"791",0,1.55,0.9117043121,"SEDAN",3,"M","A",5
"792",0,2.22,0.0930869268,"SEDAN",1,"F","C",6
"793",0,1.05,0.9089664613,"HBACK",2,"F","A",5
"794",0,1.92,0.090349076,"HDTOP",3,"F","C",2
"795",0,1.7,0.9089664613,"SEDAN",2,"F","B",3
"796",0,0.27,0.2245037645,"HBACK",4,"M","C",2
"797",1,1.29,0.9089664613,"SEDAN",3,"F","E",6
"798",0,4.09,0.7501711157,"UTE",1,"M","E",3
"799",0,1.53,0.1615331964,"STNWG",4,"M","E",3
"800",0,0.73,0.090349076,"HBACK",4,"M","B",6
"801",0,1.83,0.7775496235,"STNWG",3,"F","C",2
"802",0,1.88,0.090349076,"STNWG",4,"F","E",4
"803",0,1.24,0.9089664613,"SEDAN",3,"M","C",6
"804",0,0.74,0.2108145106,"HBACK",3,"M","A",3
"805",0,3.59,0.090349076,"STNWG",2,"M","C",3
"806",0,1.08,0.4161533196,"SEDAN",4,"M","C",4
"807",0,1.55,0.0930869268,"SEDAN",3,"F","C",1
"808",0,1.26,0.9062286105,"HBACK",2,"M","C",4
"809",0,1.85,0.9062286105,"HBACK",2,"F","C",3
"810",0,1.48,0.0930869268,"HBACK",3,"F","B",2
"811",0,0.34,0.9062286105,"HBACK",4,"F","A",4
"812",0,0.84,0.5256673511,"STNWG",4,"M","A",5
"813",0,1.73,0.9034907598,"SEDAN",2,"F","C",5
"814",0,0.68,0.5256673511,"SEDAN",4,"F","E",4
"815",0,0.44,0.2245037645,"SEDAN",4,"F","C",1
"816",0,1.33,0.5229295003,"HBACK",2,"F","C",3
"817",0,3.02,0.925393566,"STNWG",3,"F","A",2
"818",0,1.97,0.2245037645,"STNWG",4,"M","F",2
"819",0,1.62,0.5256673511,"SEDAN",2,"M","D",6
"820",1,1.65,0.6954140999,"STNWG",4,"M","F",1
"821",0,1.07,0.2245037645,"STNWG",4,"F","E",3
"822",0,1.47,0.0958247775,"SEDAN",2,"M","C",5
"823",0,1.36,0.2245037645,"HBACK",1,"M","B",3
"824",0,1.29,0.925393566,"SEDAN",3,"M","E",3
"825",0,0.35,0.2929500342,"HBACK",4,"F","A",6
"826",0,1.12,0.925393566,"STNWG",4,"M","E",3
"827",0,2.71,0.925393566,"STNWG",2,"F","C",2
"828",0,3.37,0.2245037645,"SEDAN",2,"M","B",6
"829",0,1.16,0.2245037645,"HBACK",2,"F","A",1
"830",0,2.33,0.3066392882,"HDTOP",2,"M","C",4
"831",1,1.99,0.9034907598,"STNWG",2,"M","B",3
"832",0,0.31,0.2245037645,"SEDAN",4,"M","C",6
"833",0,4.05,0.0985626283,"STNWG",2,"M","B",2
"834",0,1.86,0.0739219713,"HBACK",2,"F","C",2
"835",0,2.65,0.0958247775,"UTE",3,"M","E",2
"836",0,3.19,0.8952772074,"STNWG",1,"M","F",2
"837",0,4.79,0.3394934976,"STNWG",2,"F","C",2
"838",0,2.03,0.076659822,"HBACK",2,"F","A",4
"839",0,2.63,0.925393566,"STNWG",4,"M","C",2
"840",0,1.63,0.2217659138,"SEDAN",1,"F","D",4
"841",0,1.22,0.2245037645,"HBACK",3,"F","F",1
"842",0,1.82,0.2874743326,"SEDAN",2,"F","B",4
"843",0,2.68,0.0355920602,"SEDAN",1,"M","C",2
"844",0,2.18,0.0027378508,"UTE",3,"M","C",1
"845",0,0.73,0.0739219713,"HBACK",4,"F","A",5
"846",0,0.95,0.9034907598,"SEDAN",4,"M","B",5
"847",0,0.95,0.9034907598,"SEDAN",4,"F","D",3
"848",0,1.3,0.3175906913,"SEDAN",3,"F","B",4
"849",0,1.38,0.9034907598,"SEDAN",2,"M","B",6
"850",0,6.14,0.2162902122,"STNWG",2,"M","A",2
"851",0,3.57,0.0958247775,"HBACK",2,"F","A",2
"852",0,1.59,0.2217659138,"SEDAN",2,"F","C",2
"853",0,0.97,0.2217659138,"SEDAN",3,"F","C",4
"854",0,1.3,0.2929500342,"SEDAN",3,"M","D",4
"855",0,1.58,0.7446954141,"SEDAN",3,"M","C",6
"856",0,1.1,0.2135523614,"STNWG",3,"F","B",3
"857",0,1.63,0.2245037645,"HBACK",3,"F","A",4
"858",0,3.99,0.5229295003,"STNWG",2,"F","C",2
"859",0,0.64,0.848733744,"HBACK",4,"F","A",4
"860",0,1.3,0.1560574949,"HBACK",2,"M","B",5
"861",0,1.36,0.8980150582,"HBACK",2,"F","F",4
"862",0,3.2,0.0958247775,"STNWG",2,"M","A",3
"863",0,1.32,0.9034907598,"COUPE",3,"M","A",3
"864",0,5.699,0.9993155373,"STNWG",1,"M","B",2
"865",1,1.04,0.7173169062,"HBACK",2,"F","C",4
"866",0,4.7,0.848733744,"STNWG",1,"M","F",2
"867",0,3.22,0.3066392882,"UTE",2,"M","E",2
"868",0,4.05,0.2217659138,"STNWG",2,"M","A",4
"869",0,1.91,0.3066392882,"SEDAN",2,"F","A",2
"870",0,1.46,0.9993155373,"SEDAN",2,"F","A",4
"871",0,0.35,0.6242299795,"SEDAN",4,"M","A",5
"872",0,1.4,0.8076659822,"SEDAN",3,"M","A",5
"873",0,2.9,0.848733744,"SEDAN",1,"F","E",5
"874",0,0.71,0.9034907598,"HBACK",4,"F","B",4
"875",0,0.31,0.2217659138,"SEDAN",4,"F","C",2
"876",0,1.33,0.2217659138,"STNWG",4,"M","C",3
"877",0,1.04,0.848733744,"HBACK",2,"F","C",1
"878",0,1.22,0.9993155373,"HBACK",3,"F","A",3
"879",0,1.95,0.643394935,"SEDAN",1,"F","C",6
"880",0,2.46,0.2217659138,"SEDAN",1,"F","D",4
"881",0,1.68,0.0958247775,"MIBUS",4,"F","C",3
"882",0,1.99,0.1971252567,"HBACK",1,"M","C",2
"883",0,0.77,0.9034907598,"SEDAN",4,"M","A",1
"884",0,1.3,0.9034907598,"HBACK",2,"F","B",1
"885",0,0.82,0.9226557153,"SEDAN",4,"F","C",4
"886",0,0.84,0.9034907598,"SEDAN",3,"F","C",1
"887",0,3.34,0.3066392882,"STNWG",3,"M","F",2
"888",0,0.97,0.848733744,"SEDAN",3,"M","C",1
"889",0,1.88,0.9034907598,"HBACK",3,"M","B",5
"890",0,1.85,0.900752909,"HBACK",2,"M","A",3
"891",0,4.6,0.3559206023,"STNWG",2,"F","A",3
"892",0,1.86,0.2217659138,"HBACK",1,"M","D",3
"893",0,2.24,0.9034907598,"MIBUS",3,"F","B",3
"894",0,1.19,0.1971252567,"SEDAN",4,"F","A",5
