clm,exposure,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,veh_value
0,0.084873374,0,0,HDTOP,1,M,E,4,5.08
0,0.906228611,0,0,STNWG,2,M,B,4,4.09
0,0.093086927,0,0,SEDAN,4,M,D,5,0.44
0,0.895277207,0,0,STNWG,3,F,C,3,4.11
0,0.999315537,0,0,STNWG,3,M,D,4,3.1
0,0.906228611,0,0,SEDAN,1,F,A,4,2.16
0,0.481861739,0,0,SEDAN,2,F,F,6,1.7
0,0.093086927,0,0,SEDAN,4,F,A,6,0.6
0,0.906228611,0,0,SEDAN,4,M,E,4,0.86
0,0.908966461,0,0,STNWG,3,M,B,4,2.54
0,0.911704312,0,0,SEDAN,2,M,D,6,2.2
0,0.27926078,0,0,HBACK,4,F,C,4,0.78
0,0.889801506,0,0,STNWG,4,M,C,4,1.63
0,0.002737851,0,0,HDTOP,1,M,B,1,3
0,0.095824778,0,0,SEDAN,4,F,E,2,0.89
0,0.911704312,0,0,HBACK,4,M,A,5,0.9
0,0.224503765,0,0,STNWG,2,M,E,2,3.96
0,0.027378508,0,0,SEDAN,3,F,A,2,0.95
0,0.906228611,0,0,HBACK,2,F,B,3,1.74
0,0.911704312,0,0,UTE,3,M,E,5,1.89
0,0.999315537,0,0,HBACK,3,F,C,4,1.51
0,0.892539357,0,0,SEDAN,2,M,B,6,1.64
0,0.906228611,0,0,SEDAN,2,F,A,6,1.74
0,0.911704312,0,0,SEDAN,4,F,D,6,0.54
0,0.911704312,0,0,SEDAN,3,F,A,4,1.2
0,0.908966461,0,0,SEDAN,3,M,D,6,1.29
0,0.906228611,0,0,HDTOP,4,M,A,1,1.92
0,0.848733744,0,0,STNWG,2,F,A,5,4.18
0,0.093086927,0,0,HBACK,2,M,A,4,1.74
0,0.908966461,0,0,HBACK,4,F,C,5,0.39
0,0.908966461,0,0,PANVN,2,M,C,5,1.89
0,0.848733744,0,0,HBACK,4,F,B,5,0.37
0,0.574948665,0,0,HBACK,1,M,E,1,1.6835
0,0.911704312,0,0,SEDAN,3,F,A,4,1.6
0,0.911704312,0,0,STNWG,2,F,F,3,4.09
0,0.906228611,0,0,SEDAN,3,M,A,3,0.84
0,0.607802875,0,0,STNWG,4,F,D,4,1.39
0,0.908966461,0,0,HBACK,4,F,B,4,1.03
0,0.087611225,0,0,SEDAN,3,F,A,2,1.29
0,0.908966461,0,0,STNWG,4,M,B,3,0.62
0,0.999315537,0,0,TRUCK,4,M,C,5,0.99
0,0.542094456,0,0,SEDAN,2,F,C,6,1.76
0,0.65982204,0,0,STNWG,1,M,B,5,2.91
0,0.224503765,0,0,SEDAN,3,F,C,3,0.84
0,0.342231348,0,0,STNWG,3,M,A,4,4.3
0,0.908966461,0,0,HBACK,3,F,B,3,1.24
0,0.908966461,0,0,SEDAN,4,M,B,3,0.41
0,0.098562628,0,0,HBACK,1,F,A,3,1.37
0,0.117727584,0,0,HBACK,2,F,C,4,1.57
0,0.454483231,0,0,STNWG,3,M,D,6,1.71
0,0.911704312,0,0,STNWG,3,F,C,4,1.28
0,0.720054757,0,0,SEDAN,3,F,D,5,0.89
0,0.999315537,0,0,SEDAN,1,M,A,4,2.44
0,0.336755647,0,0,SEDAN,3,F,B,5,1.45
0,0.911704312,0,0,SEDAN,4,M,E,5,0.39
0,0.095824778,0,0,HBACK,3,M,A,1,1.07
0,0.041067762,0,0,HBACK,1,M,B,3,2.389
0,0.908966461,0,0,PANVN,4,F,B,4,0.8
0,0.303901437,0,0,STNWG,4,F,A,4,0.78
0,0.06844627,0,0,HBACK,4,M,B,4,0.6
0,0.093086927,0,0,SEDAN,4,M,A,6,0.6
0,0.908966461,0,0,STNWG,4,M,B,5,1.67
0,0.087611225,0,0,STNWG,2,M,C,5,1.9
0,0.643394935,0,0,SEDAN,1,F,A,3,2.33
0,0.906228611,0,0,SEDAN,3,F,B,5,1.43
0,0.906228611,0,0,HBACK,4,F,B,2,0.41
0,0.1724846,0,0,HBACK,2,F,C,5,1.3
0,0.807665982,0,0,UTE,1,F,C,5,4.09
0,0.911704312,0,0,HBACK,3,M,C,4,0.82
0,0.911704312,0,0,HBACK,3,M,D,3,1.51
0,0.169746749,0,0,HBACK,3,M,C,3,0.8
0,0.465434634,0,0,HBACK,1,M,C,4,2.51
0,0.911704312,0,0,HBACK,2,F,A,4,1.57
0,0.908966461,0,0,PANVN,4,F,C,1,0.57
0,0.906228611,0,0,HBACK,4,M,B,6,0.51
0,0.457221081,0,0,SEDAN,4,F,B,2,0.73
0,0.525667351,0,0,HBACK,3,F,A,3,0.72
0,0.906228611,0,0,SEDAN,4,M,B,6,0.39
0,0.525667351,0,0,STNWG,2,M,C,3,3.4
0,0.752908967,0,0,SEDAN,4,F,E,5,0.92
0,0.525667351,0,0,SEDAN,1,F,C,1,2.234
0,0.224503765,0,0,HDTOP,4,M,F,3,1.67
0,0.194387406,0,0,SEDAN,1,M,B,4,2.94
0,0.906228611,0,0,STNWG,4,M,B,3,0.41
0,0.906228611,0,0,SEDAN,2,M,B,6,1.85
0,0.235455168,0,0,HBACK,4,F,D,2,0.71
0,0.911704312,0,0,HBACK,4,F,A,3,0.82
0,0.911704312,0,0,STNWG,3,M,A,4,3.14
0,0.911704312,0,0,STNWG,3,F,B,4,2.05
0,0.911704312,0,0,SEDAN,2,F,C,1,1.54
0,0.908966461,0,0,STNWG,3,F,C,3,2.39
0,0.906228611,0,0,SEDAN,3,F,E,5,0.99
0,0.906228611,0,0,HBACK,3,F,A,4,1.06
0,0.785763176,0,0,STNWG,3,F,C,5,2.77
1,0.525667351,1,462.6999989,UTE,2,F,C,1,2.64
0,0.906228611,0,0,SEDAN,3,M,D,5,1.29
0,0.906228611,0,0,SEDAN,2,F,D,3,2.01
0,0.906228611,0,0,SEDAN,2,F,E,6,1.48
0,0.10403833,0,0,STNWG,4,F,B,4,1.51
0,0.906228611,0,0,STNWG,3,M,B,3,1.06
1,0.999315537,1,782.3599987,STNWG,1,F,C,1,7.199
0,0.911704312,0,0,HBACK,4,F,C,4,1.03
0,0.342231348,0,0,HBACK,4,F,C,5,0.31
0,0.908966461,0,0,STNWG,2,F,A,4,2.81
0,0.908966461,0,0,SEDAN,3,M,C,3,1.3
0,0.744695414,0,0,STNWG,2,F,F,2,4.31
0,0.908966461,0,0,SEDAN,2,F,B,3,1.96
0,0.123203285,0,0,SEDAN,4,F,E,4,0.73
0,0.999315537,0,0,HBACK,1,F,C,5,1.73
0,0.906228611,0,0,SEDAN,3,M,B,3,1.36
0,0.999315537,0,0,SEDAN,2,F,A,4,1.87
1,0.087611225,1,353.77,STNWG,4,M,C,5,1.65
0,0.246406571,0,0,UTE,3,M,A,2,1.43
0,0.246406571,0,0,STNWG,1,M,A,3,6.51
1,0.911704312,1,2494.599999,HBACK,4,F,B,6,0.51
0,0.906228611,0,0,HBACK,4,M,A,6,0.5
0,0.911704312,0,0,HBACK,3,F,B,5,1.02
0,0.911704312,0,0,SEDAN,4,M,C,4,0.58
0,0.06844627,0,0,SEDAN,1,M,C,4,2.29
0,0.147843943,0,0,STNWG,3,M,C,6,2.32
0,0.147843943,0,0,PANVN,4,M,A,6,0.69
0,0.221765914,0,0,STNWG,1,F,A,2,4.23
0,0.125941136,0,0,SEDAN,1,M,D,6,3.3
0,0.147843943,0,0,UTE,2,M,D,5,1.76
0,0.309377139,0,0,STNWG,2,M,A,4,3.4
0,0.093086927,0,0,STNWG,4,F,C,3,1.01
0,0.298425736,0,0,HBACK,4,M,C,2,0.54
0,0.906228611,0,0,SEDAN,4,F,B,2,0.39
0,0.906228611,0,0,SEDAN,4,M,A,3,0.84
0,0.052019165,0,0,SEDAN,3,M,B,3,1.29
0,0.093086927,0,0,STNWG,2,F,A,5,2.92
0,0.908966461,0,0,UTE,1,M,E,3,2.98
1,0.413415469,1,13589.78995,HBACK,1,F,A,2,1.749
0,0.147843943,0,0,SEDAN,3,F,A,5,0.97
0,0.911704312,0,0,SEDAN,4,F,B,6,1.23
0,0.147843943,0,0,HBACK,3,M,C,2,0.67
0,0.147843943,0,0,SEDAN,4,F,D,6,0.69
0,0.925393566,0,0,HBACK,4,F,A,4,0.84
0,0.147843943,0,0,STNWG,4,F,D,6,1.32
0,0.908966461,0,0,UTE,2,M,E,6,3.57
0,0.908966461,0,0,SEDAN,1,F,C,6,2.97
0,0.005475702,0,0,STNWG,1,M,A,3,6.64
0,0.224503765,0,0,HBACK,4,M,D,5,0.31
0,0.908966461,0,0,STNWG,4,M,B,3,0.44
0,0.851471595,0,0,HBACK,3,F,A,3,0.91
0,0.563997262,0,0,HBACK,4,M,C,4,0.43
0,0.224503765,0,0,UTE,4,M,E,1,0.82
0,0.090349076,0,0,HBACK,2,M,C,4,1.2
0,0.339493498,0,0,STNWG,4,F,B,3,1.15
0,0.147843943,0,0,SEDAN,4,F,C,4,1.11
0,0.908966461,0,0,STNWG,4,M,E,1,1.51
0,0.925393566,0,0,STNWG,4,M,B,4,1.36
0,0.224503765,0,0,PANVN,4,M,C,4,1.02
0,0.147843943,0,0,SEDAN,2,M,A,6,1.71
0,0.906228611,0,0,SEDAN,3,M,C,6,0.84
0,0.147843943,0,0,SEDAN,4,M,C,5,0.45
0,0.906228611,0,0,SEDAN,3,M,A,6,0.98
0,0.147843943,0,0,HBACK,1,M,A,6,2.23
0,0.147843943,0,0,STNWG,4,M,A,5,1.22
0,0.147843943,0,0,STNWG,3,F,A,3,2.42
0,0.180698152,0,0,STNWG,4,M,C,2,1.45
0,0.027378508,0,0,TRUCK,2,F,F,4,2.1
0,0.147843943,0,0,STNWG,3,F,A,5,1.03
0,0.027378508,0,0,STNWG,4,F,C,4,1.64
0,0.525667351,0,0,HBACK,2,M,C,4,1.63
0,0.906228611,0,0,STNWG,3,M,D,5,1.15
0,0.093086927,0,0,STNWG,4,M,C,4,1.35
0,0.147843943,0,0,SEDAN,3,F,A,6,0.85
0,0.147843943,0,0,STNWG,3,F,F,5,2.09
0,0.147843943,0,0,UTE,4,M,D,5,1.45
0,0.147843943,0,0,SEDAN,3,F,A,5,1.29
0,0.752908967,0,0,SEDAN,3,F,B,4,1.54
0,0.917180014,0,0,SEDAN,3,F,D,4,1.4
0,0.908966461,0,0,SEDAN,1,F,B,4,1.95
0,0.147843943,0,0,UTE,4,M,D,4,0.8
0,0.254620123,0,0,HDTOP,3,F,C,3,1.63
0,0.090349076,0,0,SEDAN,3,F,C,4,1.51
0,0.911704312,0,0,STNWG,4,M,A,3,1.16
0,0.238193019,0,0,SEDAN,2,M,C,4,3.46
0,0.517453799,0,0,STNWG,4,F,E,4,1.09
0,0.010951403,0,0,SEDAN,2,F,A,5,1.64
0,0.090349076,0,0,STNWG,3,F,D,2,1.88
0,0.087611225,0,0,MIBUS,4,F,A,3,1.16
0,0.911704312,0,0,STNWG,3,F,B,3,3.23
0,0.851471595,0,0,UTE,4,M,A,2,1.16
0,0.911704312,0,0,HBACK,4,F,A,5,0.72
0,0.90349076,0,0,STNWG,4,M,C,3,1.65
0,0.016427105,0,0,SEDAN,2,F,A,4,1.97
0,0.147843943,0,0,STNWG,4,F,D,2,1.32
0,0.752908967,0,0,STNWG,1,M,A,3,4.28
0,0.224503765,0,0,STNWG,4,M,E,1,1.17
0,0.925393566,0,0,SEDAN,2,M,C,4,1.64
1,0.908966461,1,2981.809998,HDTOP,2,M,C,4,2.39
0,0.911704312,0,0,STNWG,4,F,F,3,1.28
0,0.344969199,0,0,SEDAN,4,M,B,6,0.45
0,0.908966461,0,0,STNWG,4,F,B,5,0.44
0,0.147843943,0,0,SEDAN,3,F,C,4,0.97
0,0.752908967,0,0,SEDAN,1,M,A,3,2.5
0,0.908966461,0,0,STNWG,3,M,C,4,2.81
1,0.884325804,1,231.96,SEDAN,4,F,A,4,3.59
0,0.147843943,0,0,HDTOP,4,M,C,5,1.57
0,0.906228611,0,0,SEDAN,3,F,E,4,1.49
0,0.147843943,0,0,SEDAN,4,F,C,5,0.77
0,0.090349076,0,0,HBACK,2,M,D,5,1.76
0,0.021902806,0,0,SEDAN,2,F,C,6,2.27
0,0.147843943,0,0,SEDAN,2,M,A,5,1.72
0,0.739219713,0,0,HDTOP,3,F,B,4,1.76
0,0.908966461,0,0,UTE,2,M,E,5,3.57
0,0.906228611,0,0,SEDAN,4,M,C,5,0.73
0,0.911704312,0,0,SEDAN,4,F,C,4,0.4
0,0.720054757,0,0,MIBUS,3,F,B,2,1.46
0,0.443531828,0,0,SEDAN,1,F,B,3,3.48
0,0.906228611,0,0,HDTOP,4,M,D,2,1.43
0,0.235455168,0,0,HBACK,3,F,C,3,0.78
0,0.851471595,0,0,SEDAN,3,F,C,2,1.29
0,0.906228611,0,0,TRUCK,3,M,D,4,1.36
0,0.856947296,0,0,SEDAN,1,F,F,5,2.01
0,0.093086927,0,0,STNWG,4,F,C,6,1.01
0,0.906228611,0,0,HBACK,3,F,C,4,0.88
0,0.342231348,0,0,HBACK,3,M,C,4,1.39
0,0.925393566,0,0,HBACK,2,F,A,4,1.36
0,0.323066393,0,0,STNWG,3,F,C,1,2.52
0,0.906228611,0,0,STNWG,3,M,B,5,3.02
0,0.544832307,0,0,STNWG,4,M,B,3,1.83
0,0.906228611,0,0,SEDAN,4,M,B,3,0.73
0,0.147843943,0,0,SEDAN,4,F,A,5,0.62
0,0.238193019,0,0,SEDAN,1,F,A,1,1.54
0,0.906228611,0,0,STNWG,3,F,B,3,2.12
0,0.906228611,0,0,HBACK,3,F,B,5,1.06
0,0.922655715,0,0,SEDAN,4,M,A,4,0.44
1,0.906228611,1,200,HBACK,3,F,A,6,1.11
0,0.906228611,0,0,STNWG,4,M,B,2,1.36
0,0.999315537,0,0,TRUCK,3,M,E,4,3.04
0,0.224503765,0,0,UTE,1,F,C,1,3.43
0,0.73100616,0,0,HBACK,1,F,B,3,2.23
0,0.851471595,0,0,HBACK,2,M,C,5,1.23
0,0.147843943,0,0,HBACK,3,M,C,4,0.71
0,0.851471595,0,0,SEDAN,3,F,D,6,1.08
0,0.906228611,0,0,HBACK,2,F,A,4,2
0,0.246406571,0,0,STNWG,4,M,F,4,1.64
0,0.906228611,0,0,STNWG,1,F,C,5,2.76
0,0.147843943,0,0,HDTOP,3,M,A,5,1.55
0,0.142368241,0,0,STNWG,3,M,C,5,0.96
0,0.153319644,0,0,SEDAN,1,F,B,5,4.9
0,0.090349076,0,0,HBACK,2,F,E,1,1.74
0,0.027378508,0,0,STNWG,3,M,B,3,2.14
0,0.147843943,0,0,SEDAN,1,F,C,4,1.92
0,0.999315537,0,0,TRUCK,4,F,C,2,1.45
0,0.147843943,0,0,STNWG,4,F,D,3,0.6
0,0.509240246,0,0,UTE,1,M,A,5,4.349
0,0.147843943,0,0,SEDAN,1,F,D,4,2.65
0,0.147843943,0,0,STNWG,3,M,D,4,3.08
0,0.525667351,0,0,HBACK,3,M,A,2,0.9
0,0.147843943,0,0,SEDAN,2,M,A,6,1.53
0,0.851471595,0,0,UTE,4,M,D,2,0.44
0,0.525667351,0,0,STNWG,3,M,C,2,1.72
0,0.147843943,0,0,STNWG,4,F,A,2,0.67
0,0.093086927,0,0,SEDAN,4,M,B,4,1.1
0,0.911704312,0,0,HBACK,3,M,C,4,0.85
0,0.057494867,0,0,HBACK,4,F,B,5,0.54
1,0.911704312,2,1043.699999,SEDAN,3,F,C,4,1.14
0,0.147843943,0,0,SEDAN,2,F,C,5,1.71
0,0.911704312,0,0,SEDAN,3,F,B,2,1.29
0,0.087611225,0,0,HBACK,3,F,C,5,1.21
0,0.908966461,0,0,HBACK,4,F,B,4,0.41
0,0.90349076,0,0,HBACK,3,F,A,4,0.93
0,0.120465435,0,0,SEDAN,1,F,C,3,1.8
0,0.334017796,0,0,STNWG,2,F,A,2,1.97
0,0.295687885,0,0,STNWG,4,M,C,4,1.61
0,0.999315537,0,0,TRUCK,3,M,E,2,2.52
0,0.5229295,0,0,HBACK,1,M,A,5,1.48
0,0.147843943,0,0,STNWG,3,M,F,2,1.1
0,0.317590691,0,0,STNWG,2,F,F,2,3.64
0,0.147843943,0,0,STNWG,2,F,D,4,3.72
0,0.911704312,0,0,SEDAN,2,F,B,4,1.52
0,0.147843943,0,0,UTE,4,F,A,3,0.39
0,0.134154689,0,0,COUPE,1,F,B,3,5.61
0,0.999315537,0,0,STNWG,3,M,C,4,4
0,0.911704312,0,0,STNWG,4,F,B,6,0.62
0,0.090349076,0,0,STNWG,3,F,A,3,2.44
0,0.908966461,0,0,SEDAN,4,M,A,6,0.73
0,0.476386037,0,0,UTE,4,M,C,2,0.82
0,0.219028063,0,0,STNWG,2,M,C,2,3.39
0,0.224503765,0,0,SEDAN,2,F,D,5,1.57
0,0.002737851,0,0,UTE,1,M,B,1,3.17
0,0.908966461,0,0,HBACK,2,M,C,3,1.48
0,0.525667351,0,0,SEDAN,2,M,E,5,1.17
1,0.908966461,1,1114.189999,HBACK,2,F,C,4,1.64
0,0.908966461,0,0,UTE,4,F,B,5,0.79
0,0.722792608,0,0,UTE,1,F,B,1,4.229
0,0.908966461,0,0,UTE,3,M,E,5,1.56
0,0.090349076,0,0,HBACK,3,M,E,2,1.96
0,0.908966461,0,0,SEDAN,3,M,D,4,1.62
0,0.246406571,0,0,TRUCK,1,M,E,2,4.11
0,0.224503765,0,0,STNWG,1,F,C,1,2.97
0,0.906228611,0,0,STNWG,4,F,C,5,1.85
0,0.224503765,0,0,STNWG,3,F,D,2,1.77
0,0.421629021,0,0,STNWG,2,M,A,2,2.12
0,0.525667351,0,0,UTE,3,F,E,2,1.39
0,0.224503765,0,0,STNWG,3,F,A,3,2.54
0,0.073921971,0,0,SEDAN,1,F,A,5,1.95
0,0.093086927,0,0,STNWG,4,M,C,2,1.29
0,0.093086927,0,0,STNWG,4,F,B,5,1.13
0,0.046543463,0,0,UTE,2,M,C,5,2.6065
0,0.906228611,0,0,SEDAN,4,F,A,6,0.39
0,0.093086927,0,0,STNWG,3,M,E,6,2.96
0,0.090349076,0,0,HBACK,4,M,C,5,0.6
0,0.906228611,0,0,HBACK,2,F,C,5,1.73
0,0.999315537,0,0,HBACK,1,M,C,4,2.099
0,0.911704312,0,0,STNWG,2,F,F,2,4.78
0,0.906228611,0,0,SEDAN,2,F,C,5,1.78
0,0.90349076,0,0,SEDAN,1,F,A,4,2.44
0,0.733744011,0,0,STNWG,2,F,F,2,4.17
0,0.925393566,0,0,HBACK,4,F,A,4,0.3
0,0.908966461,0,0,SEDAN,4,F,C,4,0.95
1,0.90349076,1,200,SEDAN,2,M,C,2,2.35
0,0.525667351,0,0,STNWG,2,F,C,3,1.45
0,0.073921971,0,0,SEDAN,4,F,C,4,1.25
0,0.906228611,0,0,SEDAN,3,M,B,2,1.43
0,0.911704312,0,0,SEDAN,3,M,A,5,1.55
0,0.093086927,0,0,SEDAN,1,F,C,6,2.22
0,0.908966461,0,0,HBACK,2,F,A,5,1.05
0,0.090349076,0,0,HDTOP,3,F,C,2,1.92
0,0.908966461,0,0,SEDAN,2,F,B,3,1.7
0,0.224503765,0,0,HBACK,4,M,C,2,0.27
1,0.908966461,1,1753.889999,SEDAN,3,F,E,6,1.29
0,0.750171116,0,0,UTE,1,M,E,3,4.09
0,0.161533196,0,0,STNWG,4,M,E,3,1.53
0,0.090349076,0,0,HBACK,4,M,B,6,0.73
0,0.777549624,0,0,STNWG,3,F,C,2,1.83
0,0.090349076,0,0,STNWG,4,F,E,4,1.88
0,0.908966461,0,0,SEDAN,3,M,C,6,1.24
0,0.210814511,0,0,HBACK,3,M,A,3,0.74
0,0.090349076,0,0,STNWG,2,M,C,3,3.59
0,0.41615332,0,0,SEDAN,4,M,C,4,1.08
0,0.093086927,0,0,SEDAN,3,F,C,1,1.55
0,0.906228611,0,0,HBACK,2,M,C,4,1.26
0,0.906228611,0,0,HBACK,2,F,C,3,1.85
0,0.093086927,0,0,HBACK,3,F,B,2,1.48
0,0.906228611,0,0,HBACK,4,F,A,4,0.34
0,0.525667351,0,0,STNWG,4,M,A,5,0.84
0,0.90349076,0,0,SEDAN,2,F,C,5,1.73
0,0.525667351,0,0,SEDAN,4,F,E,4,0.68
0,0.224503765,0,0,SEDAN,4,F,C,1,0.44
0,0.5229295,0,0,HBACK,2,F,C,3,1.33
0,0.925393566,0,0,STNWG,3,F,A,2,3.02
0,0.224503765,0,0,STNWG,4,M,F,2,1.97
0,0.525667351,0,0,SEDAN,2,M,D,6,1.62
1,0.6954141,1,11469.09,STNWG,4,M,F,1,1.65
0,0.224503765,0,0,STNWG,4,F,E,3,1.07
0,0.095824778,0,0,SEDAN,2,M,C,5,1.47
0,0.224503765,0,0,HBACK,1,M,B,3,1.36
0,0.925393566,0,0,SEDAN,3,M,E,3,1.29
0,0.292950034,0,0,HBACK,4,F,A,6,0.35
0,0.925393566,0,0,STNWG,4,M,E,3,1.12
0,0.925393566,0,0,STNWG,2,F,C,2,2.71
0,0.224503765,0,0,SEDAN,2,M,B,6,3.37
0,0.224503765,0,0,HBACK,2,F,A,1,1.16
0,0.306639288,0,0,HDTOP,2,M,C,4,2.33
1,0.90349076,1,200.0000111,STNWG,2,M,B,3,1.99
0,0.224503765,0,0,SEDAN,4,M,C,6,0.31
0,0.098562628,0,0,STNWG,2,M,B,2,4.05
0,0.073921971,0,0,HBACK,2,F,C,2,1.86
0,0.095824778,0,0,UTE,3,M,E,2,2.65
0,0.895277207,0,0,STNWG,1,M,F,2,3.19
0,0.339493498,0,0,STNWG,2,F,C,2,4.79
0,0.076659822,0,0,HBACK,2,F,A,4,2.03
0,0.925393566,0,0,STNWG,4,M,C,2,2.63
0,0.221765914,0,0,SEDAN,1,F,D,4,1.63
0,0.224503765,0,0,HBACK,3,F,F,1,1.22
0,0.287474333,0,0,SEDAN,2,F,B,4,1.82
0,0.03559206,0,0,SEDAN,1,M,C,2,2.68
0,0.002737851,0,0,UTE,3,M,C,1,2.18
0,0.073921971,0,0,HBACK,4,F,A,5,0.73
0,0.90349076,0,0,SEDAN,4,M,B,5,0.95
0,0.90349076,0,0,SEDAN,4,F,D,3,0.95
0,0.317590691,0,0,SEDAN,3,F,B,4,1.3
0,0.90349076,0,0,SEDAN,2,M,B,6,1.38
0,0.216290212,0,0,STNWG,2,M,A,2,6.14
0,0.095824778,0,0,HBACK,2,F,A,2,3.57
0,0.221765914,0,0,SEDAN,2,F,C,2,1.59
0,0.221765914,0,0,SEDAN,3,F,C,4,0.97
0,0.292950034,0,0,SEDAN,3,M,D,4,1.3
0,0.744695414,0,0,SEDAN,3,M,C,6,1.58
0,0.213552361,0,0,STNWG,3,F,B,3,1.1
0,0.224503765,0,0,HBACK,3,F,A,4,1.63
0,0.5229295,0,0,STNWG,2,F,C,2,3.99
0,0.848733744,0,0,HBACK,4,F,A,4,0.64
0,0.156057495,0,0,HBACK,2,M,B,5,1.3
0,0.898015058,0,0,HBACK,2,F,F,4,1.36
0,0.095824778,0,0,STNWG,2,M,A,3,3.2
0,0.90349076,0,0,COUPE,3,M,A,3,1.32
0,0.999315537,0,0,STNWG,1,M,B,2,5.699
1,0.717316906,1,200,HBACK,2,F,C,4,1.04
0,0.848733744,0,0,STNWG,1,M,F,2,4.7
0,0.306639288,0,0,UTE,2,M,E,2,3.22
0,0.221765914,0,0,STNWG,2,M,A,4,4.05
0,0.306639288,0,0,SEDAN,2,F,A,2,1.91
0,0.999315537,0,0,SEDAN,2,F,A,4,1.46
0,0.62422998,0,0,SEDAN,4,M,A,5,0.35
0,0.807665982,0,0,SEDAN,3,M,A,5,1.4
0,0.848733744,0,0,SEDAN,1,F,E,5,2.9
0,0.90349076,0,0,HBACK,4,F,B,4,0.71
0,0.221765914,0,0,SEDAN,4,F,C,2,0.31
0,0.221765914,0,0,STNWG,4,M,C,3,1.33
0,0.848733744,0,0,HBACK,2,F,C,1,1.04
0,0.999315537,0,0,HBACK,3,F,A,3,1.22
0,0.643394935,0,0,SEDAN,1,F,C,6,1.95
0,0.221765914,0,0,SEDAN,1,F,D,4,2.46
0,0.095824778,0,0,MIBUS,4,F,C,3,1.68
0,0.197125257,0,0,HBACK,1,M,C,2,1.99
0,0.90349076,0,0,SEDAN,4,M,A,1,0.77
0,0.90349076,0,0,HBACK,2,F,B,1,1.3
0,0.922655715,0,0,SEDAN,4,F,C,4,0.82
0,0.90349076,0,0,SEDAN,3,F,C,1,0.84
0,0.306639288,0,0,STNWG,3,M,F,2,3.34
0,0.848733744,0,0,SEDAN,3,M,C,1,0.97
0,0.90349076,0,0,HBACK,3,M,B,5,1.88
0,0.900752909,0,0,HBACK,2,M,A,3,1.85
0,0.355920602,0,0,STNWG,2,F,A,3,4.6
0,0.221765914,0,0,HBACK,1,M,D,3,1.86
0,0.90349076,0,0,MIBUS,3,F,B,3,2.24
0,0.197125257,0,0,SEDAN,4,F,A,5,1.19
0,0.246406571,0,0,SEDAN,3,M,C,4,1.07
0,0.010951403,0,0,HBACK,2,M,A,3,1.12
0,0.922655715,0,0,SEDAN,2,M,A,2,1.85
0,0.221765914,0,0,SEDAN,4,F,A,4,0.5
0,0.342231348,0,0,STNWG,3,M,E,3,2.52
0,0.221765914,0,0,HBACK,2,F,C,3,1.63
0,0.640657084,0,0,SEDAN,2,F,D,4,2
0,0.221765914,0,0,COUPE,3,F,C,4,1.69
0,0.246406571,0,0,STNWG,2,F,F,3,4.08
0,0.922655715,0,0,STNWG,2,M,F,4,3.59
0,0.221765914,0,0,HBACK,1,M,B,4,1.43
0,0.095824778,0,0,STNWG,1,F,B,3,2.98
0,0.254620123,0,0,HBACK,4,F,B,2,0.39
0,0.221765914,0,0,UTE,2,M,A,1,2.35
0,0.336755647,0,0,UTE,2,M,C,2,2.56
0,0.90349076,0,0,COUPE,1,M,A,2,5.44
1,0.640657084,2,1255.539997,SEDAN,2,F,A,3,1.63
0,0.90349076,0,0,SEDAN,4,F,A,3,1.2
0,0.027378508,0,0,HDTOP,3,F,A,2,3.08
0,0.191649555,0,0,SEDAN,2,F,A,1,3.15
0,0.246406571,0,0,SEDAN,4,F,A,1,0.68
0,0.843258042,0,0,SEDAN,1,M,C,5,1.65
0,0.221765914,0,0,SEDAN,3,M,D,2,1.28
0,0.777549624,0,0,UTE,4,M,A,5,1.25
0,0.848733744,0,0,SEDAN,2,F,D,3,1.92
0,0.221765914,0,0,SEDAN,3,F,C,3,1.03
0,0.24366872,0,0,SEDAN,4,F,B,3,1.26
0,0.232717317,0,0,HBACK,4,F,A,2,0.53
0,0.90349076,0,0,HBACK,2,M,C,5,1.85
0,0.643394935,0,0,STNWG,3,M,B,5,2.84
0,0.246406571,0,0,HBACK,2,M,C,3,1.19
0,0.221765914,0,0,SEDAN,2,F,E,4,2.01
0,0.221765914,0,0,SEDAN,1,M,A,5,2.44
0,0.150581793,0,0,UTE,2,M,B,2,2.21
0,0.752908967,0,0,UTE,2,M,D,2,2.45
0,0.246406571,0,0,STNWG,3,M,E,2,2.9
0,0.306639288,0,0,HBACK,2,F,B,5,1.67
0,0.221765914,0,0,HBACK,4,F,C,4,0.6
0,0.221765914,0,0,UTE,1,F,F,5,4.06
0,0.848733744,0,0,SEDAN,1,F,B,4,1.9
0,0.848733744,0,0,TRUCK,3,M,E,4,2.78
0,0.306639288,0,0,HDTOP,3,F,A,3,1.36
0,0.213552361,0,0,STNWG,2,F,D,5,5.83
0,0.167008898,0,0,SEDAN,2,M,A,2,1.51
0,0.848733744,0,0,TRUCK,3,M,F,1,3.04
0,0.851471595,0,0,SEDAN,1,F,C,2,1.9
0,0.229979466,0,0,STNWG,2,M,A,3,3.97
0,0.848733744,0,0,STNWG,1,F,F,2,4.7
0,0.221765914,0,0,STNWG,3,F,D,3,2.25
0,0.777549624,0,0,SEDAN,4,F,D,3,1.1
0,0.793976728,0,0,SEDAN,2,F,A,4,1.41
